User_ID,Age,Gender,Country,Education,Days_Since_Registration,Avg_Session_Duration,Num_Sessions_Last_Week,Device_Type,Pages_Visited,Course_Interest_Level,Clicked_Email_Ad,Viewed_Trial_Course,Previous_Purchases,Target_Purchased,Target_Time_Next_Week (min)
1814,38,Male,Canada,High School,884,5.8,4,Desktop,117,5,No,Yes,2,No,213
1815,18,Female,Germany,Bachelors,458,16.3,9,Desktop,7,3,Yes,No,0,Yes,204
1816,32,Female,India,PhD,820,13.2,3,Desktop,88,2,Yes,Yes,2,No,120
1817,34,Male,Germany,Masters,1069,13.8,13,Mobile,83,5,No,No,2,No,302
1818,31,Male,Germany,Bachelors,38,10.6,5,Tablet,106,3,Yes,No,2,Yes,171
1819,36,Female,Brazil,PhD,676,10.4,2,Mobile,146,3,Yes,No,1,No,153
1820,51,Female,India,High School,341,14.6,3,Mobile,8,3,No,Yes,1,Yes,129
1821,23,Male,Canada,Bachelors,302,19.9,7,Tablet,167,4,Yes,No,0,Yes,237
1822,23,Female,Germany,Masters,635,5.0,9,Tablet,140,4,Yes,Yes,2,No,231
1823,22,Female,Canada,PhD,898,4.8,9,Desktop,167,2,Yes,No,0,No,176
1824,24,Male,UK,Bachelors,616,13.3,2,Desktop,72,2,No,Yes,4,Yes,121
1825,50,Female,India,PhD,132,10.3,10,Mobile,40,3,No,No,2,No,202
1826,30,Male,India,Masters,945,12.6,12,Desktop,82,5,Yes,Yes,2,No,319
1827,18,Female,India,Masters,885,11.9,9,Tablet,176,2,No,No,0,No,188
1828,30,Female,Brazil,High School,471,15.1,12,Tablet,68,1,Yes,Yes,0,Yes,161
1829,44,Male,India,Masters,349,10.6,2,Desktop,199,1,No,No,4,No,80
1830,24,Male,Brazil,Bachelors,43,6.0,5,Mobile,24,2,No,Yes,4,Yes,113
1831,20,Female,UK,Masters,776,8.1,7,Desktop,76,5,No,No,0,Yes,289
1832,42,Female,USA,Bachelors,482,11.2,9,Tablet,189,1,Yes,No,1,No,144
1833,50,Female,Brazil,Bachelors,78,5.7,1,Tablet,59,3,No,Yes,3,Yes,155
1834,57,Male,Germany,PhD,1060,11.8,0,Mobile,18,3,No,No,4,No,126
1835,34,Male,India,Bachelors,816,12.3,9,Tablet,133,4,No,No,3,Yes,257
1836,31,Male,USA,Bachelors,928,10.2,12,Mobile,61,4,Yes,No,4,Yes,276
1837,54,Male,Brazil,High School,647,13.0,0,Mobile,88,4,Yes,No,4,No,173
1838,40,Male,Canada,PhD,652,3.9,6,Desktop,18,5,Yes,Yes,4,Yes,250
1839,41,Male,Canada,Bachelors,1079,7.2,1,Desktop,55,3,Yes,Yes,4,Yes,163
1840,46,Female,Germany,High School,764,6.3,8,Mobile,96,5,No,Yes,1,No,269
1841,55,Male,USA,PhD,279,16.4,9,Desktop,107,1,Yes,Yes,1,No,151
1842,44,Male,UK,Masters,459,23.5,3,Tablet,62,3,Yes,No,3,No,143
1843,55,Male,Brazil,Bachelors,692,7.6,13,Mobile,125,4,Yes,No,0,No,286
1844,57,Male,Canada,Masters,525,10.8,6,Mobile,123,4,Yes,No,3,Yes,229
1845,40,Female,Canada,PhD,492,8.5,4,Desktop,127,1,No,Yes,1,Yes,118
1846,48,Male,Brazil,PhD,74,13.1,4,Mobile,13,3,Yes,Yes,1,Yes,151
1847,53,Female,Canada,High School,819,9.0,6,Mobile,91,5,Yes,Yes,2,No,247
1848,34,Male,UK,Bachelors,155,13.4,8,Mobile,52,5,Yes,No,2,Yes,225
1849,54,Female,Canada,Bachelors,519,15.3,3,Desktop,159,1,Yes,No,4,Yes,97
1850,20,Male,Brazil,High School,375,5.9,8,Mobile,108,3,No,No,2,Yes,214
1851,53,Male,India,Masters,343,13.4,8,Mobile,160,5,Yes,No,0,Yes,295
1852,22,Male,Canada,PhD,665,3.0,10,Mobile,188,4,Yes,Yes,3,Yes,251
1853,32,Male,Brazil,High School,44,10.7,7,Desktop,166,4,No,Yes,3,No,193
1854,23,Female,India,PhD,548,10.4,0,Mobile,6,5,No,Yes,1,No,168
1855,27,Female,Canada,Masters,165,10.9,9,Mobile,28,3,Yes,No,3,No,215
1856,49,Male,Canada,Masters,746,10.4,10,Desktop,78,5,No,No,0,Yes,289
1857,40,Male,Brazil,Masters,436,9.5,10,Mobile,53,1,No,Yes,2,No,145
1858,34,Female,Germany,Bachelors,447,10.7,14,Mobile,44,3,Yes,No,2,Yes,249
1859,37,Female,Germany,PhD,1031,13.2,8,Mobile,12,5,No,Yes,0,No,237
1860,58,Female,USA,PhD,444,13.3,2,Mobile,73,4,Yes,Yes,2,No,163
1861,32,Male,Germany,High School,479,12.6,7,Mobile,71,3,Yes,No,4,Yes,232
1862,39,Female,UK,PhD,37,9.1,4,Tablet,162,2,No,No,3,No,142
1863,23,Male,USA,Bachelors,98,17.4,5,Mobile,56,3,Yes,No,2,No,165
1864,21,Male,Germany,High School,814,19.6,2,Tablet,43,4,No,Yes,3,Yes,116
1865,40,Female,India,Masters,1045,5.6,10,Tablet,75,3,Yes,No,0,No,239
1866,36,Male,Brazil,PhD,468,12.8,6,Tablet,89,1,No,Yes,2,Yes,103
1867,48,Male,Germany,Bachelors,354,9.7,1,Tablet,17,4,No,No,4,Yes,141
1868,20,Female,India,Bachelors,72,16.6,12,Tablet,93,4,No,No,4,Yes,283
1869,45,Male,USA,PhD,1076,11.9,2,Desktop,123,1,No,Yes,0,Yes,65
1870,20,Female,Brazil,Bachelors,1024,12.3,1,Desktop,134,2,No,No,4,No,115
1871,31,Female,Germany,Masters,990,14.5,12,Desktop,198,3,No,No,0,Yes,222
1872,35,Female,USA,PhD,460,10.5,10,Tablet,198,1,Yes,No,4,Yes,166
1873,44,Male,Germany,PhD,501,20.4,8,Mobile,19,3,No,No,2,Yes,213
1874,27,Female,USA,PhD,717,14.5,10,Mobile,191,3,No,No,3,No,232
1875,32,Female,Germany,High School,367,16.7,13,Mobile,22,2,Yes,Yes,3,Yes,211
1876,36,Male,India,Masters,1060,10.9,12,Mobile,73,3,No,Yes,1,No,252
1877,26,Male,UK,Bachelors,607,11.4,13,Desktop,94,1,No,Yes,3,No,175
1878,21,Female,India,PhD,528,16.1,2,Tablet,34,3,No,No,4,Yes,124
1879,32,Male,Brazil,PhD,999,15.6,7,Desktop,82,3,Yes,Yes,1,Yes,187
1880,25,Male,Germany,Bachelors,749,5.8,5,Mobile,137,2,No,No,1,Yes,149
1881,18,Male,UK,Masters,602,12.6,12,Tablet,172,3,Yes,Yes,2,Yes,243
1882,24,Male,UK,Bachelors,620,14.4,0,Mobile,153,4,Yes,No,2,Yes,191
1883,48,Male,Brazil,Bachelors,255,11.3,10,Desktop,196,5,No,Yes,2,Yes,285
1884,35,Female,Brazil,PhD,930,13.9,12,Desktop,111,4,Yes,Yes,4,Yes,273
1885,29,Female,UK,High School,677,11.6,14,Desktop,12,2,Yes,Yes,4,Yes,192
1886,47,Female,Brazil,High School,836,1.0,5,Mobile,10,3,No,No,4,Yes,215
1887,50,Male,Brazil,High School,669,5.4,7,Tablet,94,1,No,Yes,3,Yes,141
1888,24,Male,Germany,High School,1055,16.9,9,Tablet,62,3,No,Yes,0,Yes,221
1889,45,Female,India,High School,601,10.8,13,Desktop,184,3,Yes,No,2,Yes,258
1890,20,Female,Canada,PhD,486,12.9,2,Tablet,162,2,No,No,1,Yes,98
1891,23,Female,USA,High School,259,12.0,13,Mobile,189,3,No,Yes,1,Yes,229
1892,48,Male,UK,Bachelors,253,7.9,6,Tablet,31,1,No,No,1,No,151
1893,55,Female,USA,PhD,494,9.7,13,Mobile,95,1,No,Yes,0,No,171
1894,32,Male,UK,Bachelors,790,13.6,5,Desktop,176,5,Yes,Yes,4,Yes,253
1895,24,Female,UK,High School,336,14.2,0,Desktop,111,5,Yes,No,4,Yes,162
1896,47,Female,India,Masters,53,22.9,1,Desktop,73,3,No,Yes,4,Yes,129
1897,44,Male,UK,High School,687,9.6,13,Tablet,108,1,Yes,Yes,1,Yes,195
1898,34,Male,UK,PhD,1066,20.4,10,Mobile,143,3,No,Yes,0,No,224
1899,35,Female,India,Bachelors,210,7.7,4,Desktop,47,4,No,Yes,3,Yes,250
1900,39,Female,Brazil,Masters,1066,14.4,6,Mobile,130,2,Yes,Yes,0,Yes,99
1901,43,Female,Canada,Masters,1013,12.9,3,Desktop,39,2,Yes,No,0,No,99
1902,44,Male,USA,Masters,682,11.4,5,Mobile,143,1,Yes,No,2,No,92
1903,57,Male,UK,Bachelors,894,12.0,1,Desktop,58,4,Yes,No,3,Yes,163
1904,41,Female,India,PhD,337,8.9,4,Mobile,54,1,No,No,0,No,112
1905,25,Female,UK,Masters,716,16.5,9,Mobile,193,4,No,No,3,Yes,198
1906,38,Female,India,Bachelors,849,7.8,14,Mobile,137,1,Yes,No,0,Yes,161
1907,46,Male,USA,Bachelors,675,13.6,2,Tablet,119,5,No,No,3,No,207
1908,38,Female,Germany,High School,105,15.8,0,Desktop,105,3,No,No,3,Yes,155
1909,20,Female,Brazil,Bachelors,703,18.9,5,Mobile,158,2,No,No,3,Yes,158
1910,48,Male,Germany,PhD,6,16.9,8,Tablet,101,2,Yes,Yes,2,No,155
1911,44,Female,India,PhD,800,14.9,13,Tablet,165,4,Yes,Yes,4,Yes,303
1912,44,Female,UK,Masters,1067,8.8,13,Tablet,155,5,No,No,0,No,305
1913,26,Male,Brazil,Bachelors,653,8.1,9,Mobile,190,4,Yes,Yes,2,Yes,210
1914,50,Male,USA,Bachelors,551,6.3,7,Mobile,141,5,No,No,0,Yes,211
1915,50,Female,Canada,High School,942,5.8,3,Tablet,20,4,Yes,No,0,No,157
1916,43,Male,Brazil,High School,674,12.0,7,Desktop,176,1,No,No,1,Yes,125
1917,45,Male,UK,Bachelors,928,8.4,10,Mobile,32,1,No,Yes,1,Yes,131
1918,48,Male,Germany,Bachelors,324,18.0,4,Mobile,155,2,Yes,Yes,2,No,155
1919,18,Male,India,Bachelors,616,9.1,2,Desktop,144,4,No,No,0,Yes,163
1920,37,Male,Germany,High School,757,12.5,3,Mobile,46,4,Yes,No,2,No,200
1921,29,Male,Brazil,High School,1089,10.7,6,Desktop,13,1,Yes,Yes,4,Yes,138
1922,34,Male,Canada,PhD,201,5.0,14,Desktop,62,4,No,Yes,4,Yes,286
1923,32,Female,UK,Masters,242,17.4,4,Mobile,113,2,Yes,Yes,1,No,152
1924,51,Male,India,Masters,1031,15.5,3,Tablet,80,2,Yes,Yes,1,No,85
1925,33,Male,UK,Masters,3,16.1,2,Mobile,151,4,No,Yes,2,Yes,125
1926,21,Male,UK,Masters,854,15.0,2,Tablet,168,2,Yes,Yes,4,Yes,103
1927,25,Male,Canada,High School,968,8.2,9,Mobile,81,2,No,No,4,Yes,160
1928,51,Female,Brazil,High School,965,8.3,5,Tablet,70,4,Yes,Yes,2,No,182
1929,42,Female,Germany,Bachelors,305,14.3,7,Desktop,108,4,No,No,4,No,198
1930,32,Male,UK,PhD,314,19.7,14,Tablet,61,1,Yes,No,1,Yes,228
1931,45,Female,UK,PhD,478,13.9,3,Tablet,61,1,No,No,2,No,109
1932,26,Female,UK,Masters,796,16.9,0,Mobile,112,5,No,Yes,3,No,163
1933,19,Female,India,Bachelors,883,9.4,3,Desktop,29,4,No,Yes,3,No,177
1934,34,Female,UK,Bachelors,498,17.5,11,Tablet,145,5,Yes,No,3,No,308
1935,27,Female,UK,High School,71,9.9,14,Tablet,191,4,Yes,Yes,4,Yes,273
1936,26,Male,Brazil,Bachelors,1037,13.2,4,Mobile,17,5,Yes,Yes,1,No,224
1937,48,Male,UK,PhD,406,10.2,7,Desktop,159,3,Yes,Yes,1,Yes,174
1938,19,Male,Canada,PhD,1046,16.4,13,Tablet,172,4,Yes,Yes,4,Yes,269
1939,41,Female,Canada,Bachelors,895,16.5,12,Mobile,87,2,Yes,No,1,No,204
1940,36,Male,UK,High School,31,4.6,6,Desktop,90,5,Yes,Yes,2,Yes,237
1941,34,Female,Canada,PhD,1086,18.6,1,Tablet,184,3,Yes,No,2,Yes,138
1942,27,Male,Brazil,High School,162,23.9,8,Tablet,149,3,Yes,No,4,No,199
1943,45,Male,India,High School,564,10.2,14,Tablet,183,1,No,No,1,No,224
1944,55,Male,Canada,PhD,158,11.4,2,Tablet,6,3,Yes,No,4,No,129
1945,45,Male,Canada,High School,13,18.2,8,Tablet,144,5,No,No,1,Yes,287
1946,18,Female,Germany,Masters,734,12.3,0,Desktop,160,3,No,No,1,No,136
1947,20,Male,Brazil,Masters,753,12.0,8,Tablet,157,3,No,No,2,Yes,223
1948,32,Male,Canada,Masters,309,21.5,6,Tablet,163,1,Yes,No,2,No,101
1949,27,Female,India,Bachelors,148,5.2,1,Tablet,159,1,Yes,No,2,No,58
1950,38,Female,Germany,PhD,1021,8.1,9,Tablet,112,4,No,Yes,0,No,228
1951,54,Male,UK,Masters,1079,14.1,6,Mobile,191,2,No,No,4,Yes,134
1952,32,Male,Brazil,High School,927,3.9,0,Desktop,5,3,Yes,Yes,3,No,147
1953,40,Female,Canada,Masters,571,10.1,10,Desktop,39,2,Yes,No,1,Yes,200
1954,31,Female,UK,High School,668,10.1,2,Desktop,101,3,No,Yes,0,No,132
1955,32,Male,Brazil,PhD,692,16.8,6,Tablet,5,1,No,No,2,No,128
1956,27,Female,Germany,Masters,510,15.5,2,Desktop,13,5,Yes,No,4,No,208
1957,26,Female,Canada,PhD,586,3.6,1,Tablet,165,4,Yes,Yes,1,No,187
1958,56,Male,India,Masters,937,8.5,4,Tablet,48,3,No,Yes,1,Yes,140
1959,22,Male,Brazil,High School,45,8.5,14,Mobile,57,5,Yes,No,0,Yes,298
1960,42,Male,India,High School,86,10.9,2,Tablet,179,1,No,Yes,2,No,88
1961,59,Female,UK,Bachelors,264,6.5,12,Desktop,117,4,No,No,3,Yes,294
1962,43,Male,UK,Bachelors,1008,14.3,8,Tablet,89,2,No,No,1,Yes,183
1963,25,Male,Germany,Bachelors,216,8.5,6,Desktop,50,4,Yes,No,2,Yes,197
1964,39,Male,Germany,Masters,231,14.9,10,Tablet,22,2,Yes,Yes,0,Yes,183
1965,42,Female,USA,PhD,654,12.0,0,Mobile,148,3,No,No,4,No,102
1966,29,Male,USA,Masters,702,7.1,0,Tablet,191,2,Yes,No,4,Yes,92
1967,26,Male,Germany,High School,707,18.9,5,Desktop,128,2,Yes,No,0,Yes,146
1968,27,Female,Canada,PhD,513,19.1,14,Mobile,83,4,No,No,3,No,299
1969,27,Female,UK,High School,305,13.5,3,Tablet,56,3,No,No,4,Yes,167
1970,26,Male,India,Bachelors,351,10.8,0,Mobile,185,1,No,Yes,0,Yes,87
1971,43,Male,Germany,High School,803,6.7,8,Tablet,192,4,Yes,Yes,4,Yes,228
1972,52,Male,Canada,Masters,451,17.4,13,Mobile,115,3,No,No,0,No,235
1973,44,Female,India,High School,933,16.1,1,Tablet,13,5,Yes,No,4,Yes,229
1974,48,Male,USA,High School,1062,7.9,0,Desktop,32,1,Yes,No,3,Yes,62
1975,36,Male,India,High School,902,8.6,2,Tablet,70,2,Yes,Yes,0,No,82
1976,55,Female,Germany,PhD,762,14.3,14,Desktop,79,5,No,No,3,Yes,298
1977,23,Female,UK,High School,733,6.1,14,Tablet,100,2,No,Yes,3,No,265
1978,32,Male,Germany,High School,63,8.9,9,Tablet,26,3,No,Yes,1,No,243
1979,46,Female,Brazil,Bachelors,505,6.8,11,Desktop,39,1,No,Yes,0,No,188
1980,22,Male,Canada,Bachelors,945,7.0,11,Desktop,110,1,Yes,No,3,Yes,126
1981,31,Male,Canada,Masters,265,8.4,0,Desktop,173,4,Yes,No,1,No,126
1982,19,Female,Canada,Bachelors,535,16.5,12,Desktop,163,3,No,No,1,No,239
1983,40,Female,Brazil,High School,946,3.2,3,Tablet,195,2,No,No,3,Yes,106
1984,36,Female,Brazil,Bachelors,495,14.2,3,Tablet,63,2,Yes,Yes,2,No,109
1985,41,Female,UK,PhD,903,13.3,5,Tablet,142,2,Yes,Yes,0,No,127
1986,37,Male,Canada,Masters,764,16.8,11,Desktop,108,2,No,No,0,No,191
1987,44,Female,Germany,Bachelors,855,13.3,2,Tablet,40,1,Yes,No,2,No,82
1988,41,Female,Brazil,Masters,331,10.1,12,Tablet,76,1,No,No,0,No,190
1989,34,Male,Germany,Masters,904,7.9,14,Mobile,51,2,Yes,No,3,Yes,225
1990,42,Male,USA,Masters,292,17.0,8,Mobile,190,4,Yes,No,1,No,266
1991,48,Male,Canada,PhD,426,14.5,5,Desktop,51,5,No,No,1,No,234
1992,45,Female,Brazil,High School,295,9.5,13,Desktop,101,3,No,No,2,Yes,249
1993,45,Male,Brazil,PhD,833,16.5,6,Mobile,26,2,No,No,3,No,138
1994,39,Female,UK,Masters,500,9.8,5,Tablet,162,3,No,Yes,3,No,176
1995,22,Female,Germany,Bachelors,845,12.0,8,Tablet,155,2,Yes,No,1,No,146
1996,59,Female,UK,Bachelors,653,9.0,1,Desktop,120,4,Yes,No,4,Yes,132
1997,25,Female,UK,PhD,1061,14.7,10,Tablet,51,5,No,No,4,Yes,300
1998,55,Male,Germany,Bachelors,634,7.0,13,Tablet,128,2,No,Yes,0,Yes,205
1999,45,Male,USA,Masters,750,10.5,7,Mobile,186,2,Yes,Yes,0,No,172
2000,29,Male,Germany,Masters,396,8.7,4,Mobile,148,5,No,Yes,0,No,217
2001,42,Male,USA,High School,1046,13.3,1,Desktop,14,2,No,Yes,3,No,94
2002,55,Male,UK,Masters,495,13.9,12,Desktop,168,1,Yes,No,1,No,186
2003,32,Female,USA,Bachelors,926,6.5,6,Mobile,32,4,Yes,No,3,Yes,200
2004,58,Female,Canada,High School,950,14.0,11,Tablet,174,1,Yes,No,2,No,167
2005,51,Female,USA,Bachelors,1039,4.6,4,Mobile,99,4,Yes,No,1,Yes,199
2006,30,Female,USA,PhD,1054,23.0,7,Mobile,149,1,No,No,1,No,158
2007,25,Male,Brazil,High School,1053,9.4,13,Desktop,52,1,Yes,No,1,Yes,171
2008,30,Female,Brazil,Masters,160,17.2,9,Tablet,56,2,Yes,No,1,No,170
2009,53,Female,UK,High School,670,13.0,10,Desktop,100,4,Yes,Yes,0,Yes,257
2010,23,Female,Germany,Masters,620,13.2,5,Desktop,192,4,No,No,1,No,174
2011,55,Female,USA,Masters,627,6.2,6,Mobile,171,2,Yes,Yes,3,No,140
2012,49,Female,Canada,Bachelors,272,16.2,10,Mobile,55,4,No,Yes,1,No,256
2013,38,Female,Brazil,Masters,420,12.2,11,Desktop,55,4,Yes,No,2,No,274
2014,24,Male,Germany,Masters,850,14.4,0,Mobile,137,2,Yes,No,4,No,100
2015,43,Male,Canada,Masters,489,11.5,1,Mobile,110,3,Yes,No,3,No,115
2016,32,Female,USA,Bachelors,176,12.7,8,Tablet,123,5,No,No,3,Yes,262
2017,59,Female,Germany,Masters,796,7.6,14,Tablet,68,1,Yes,Yes,3,No,215
2018,40,Female,Canada,PhD,762,11.2,6,Desktop,168,4,Yes,No,0,Yes,184
2019,55,Female,India,Bachelors,467,9.9,6,Tablet,171,5,No,No,2,No,231
2020,58,Female,Canada,PhD,440,8.5,3,Desktop,118,2,No,Yes,1,No,117
2021,32,Male,Canada,High School,1080,12.7,12,Tablet,15,4,No,Yes,2,Yes,270
2022,57,Male,USA,Bachelors,273,13.8,12,Mobile,58,5,Yes,Yes,1,No,269
2023,33,Female,Germany,PhD,702,13.3,3,Mobile,8,1,No,Yes,0,No,77
2024,49,Male,USA,Bachelors,1045,11.5,2,Desktop,52,5,Yes,No,4,No,193
2025,54,Female,USA,Masters,165,14.1,9,Tablet,59,3,Yes,Yes,0,No,173
2026,35,Female,India,Bachelors,883,13.2,3,Mobile,37,4,Yes,Yes,2,No,173
2027,37,Male,Canada,High School,992,12.5,11,Desktop,133,1,No,Yes,0,No,153
2028,19,Male,Germany,PhD,956,12.8,9,Tablet,166,1,Yes,Yes,2,No,153
2029,40,Male,UK,Bachelors,885,17.9,5,Mobile,33,1,Yes,No,2,Yes,96
2030,47,Male,Brazil,Masters,188,6.0,10,Tablet,199,3,No,Yes,2,Yes,203
2031,20,Female,USA,PhD,208,10.4,2,Desktop,117,5,No,Yes,0,Yes,201
2032,56,Male,USA,PhD,74,13.7,9,Desktop,156,1,No,No,4,Yes,152
2033,18,Male,USA,PhD,674,4.1,7,Desktop,70,3,No,Yes,1,No,165
2034,58,Male,USA,High School,673,18.9,0,Mobile,99,4,No,Yes,4,No,137
2035,39,Female,Brazil,Masters,490,13.3,5,Desktop,131,4,Yes,Yes,1,No,235
2036,46,Female,UK,Masters,572,16.8,12,Tablet,75,2,No,Yes,0,No,230
2037,31,Female,India,PhD,1050,17.6,1,Mobile,97,3,Yes,Yes,2,No,101
2038,45,Male,UK,Bachelors,874,14.1,10,Desktop,65,1,Yes,No,1,No,174
2039,38,Male,Brazil,PhD,515,1.0,13,Desktop,175,3,No,Yes,1,Yes,247
2040,49,Male,Germany,Masters,280,12.7,0,Mobile,121,3,No,No,0,No,136
2041,23,Female,India,High School,818,13.1,11,Desktop,93,5,No,Yes,3,Yes,293
2042,18,Male,India,High School,939,6.6,3,Tablet,79,2,No,Yes,1,No,138
2043,38,Male,Germany,PhD,760,3.1,11,Mobile,49,3,No,No,0,Yes,207
2044,21,Female,Canada,High School,556,14.3,12,Tablet,39,1,Yes,No,4,No,171
2045,20,Male,USA,High School,1057,5.8,5,Tablet,37,2,No,No,3,Yes,140
2046,47,Male,Brazil,Bachelors,291,22.3,6,Desktop,73,4,No,Yes,4,Yes,210
2047,48,Male,Germany,High School,785,13.3,10,Mobile,199,3,Yes,No,2,Yes,243
2048,51,Male,UK,Bachelors,826,18.8,0,Desktop,144,5,No,Yes,2,No,188
2049,36,Female,UK,PhD,1067,12.2,2,Tablet,72,1,Yes,No,1,No,92
2050,37,Female,Canada,Masters,971,15.8,5,Desktop,164,3,No,No,4,No,152
2051,40,Female,Germany,Masters,742,12.3,12,Desktop,118,5,Yes,No,3,Yes,294
2052,57,Male,Brazil,Bachelors,83,17.0,12,Tablet,28,4,Yes,No,4,Yes,257
2053,42,Male,Canada,Masters,642,1.8,5,Desktop,55,3,Yes,Yes,0,No,132
2054,32,Female,Canada,PhD,83,16.4,9,Tablet,198,5,Yes,No,4,Yes,263
2055,55,Male,Canada,Masters,648,15.3,5,Mobile,16,1,Yes,No,1,Yes,103
2056,40,Female,India,High School,619,11.2,6,Tablet,157,1,No,No,4,No,104
2057,19,Female,India,PhD,151,10.0,10,Mobile,109,4,No,Yes,0,No,245
2058,32,Male,USA,PhD,944,10.5,6,Tablet,156,2,Yes,No,3,No,147
2059,52,Female,Brazil,Masters,860,13.4,11,Tablet,125,3,No,Yes,2,No,221
2060,27,Female,UK,Masters,319,18.1,9,Desktop,132,5,No,Yes,0,Yes,257
2061,31,Female,UK,Bachelors,1061,9.3,14,Mobile,176,4,Yes,Yes,0,No,286
2062,44,Female,USA,High School,115,3.5,7,Tablet,49,4,Yes,No,2,Yes,200
2063,31,Female,UK,Masters,705,24.4,10,Desktop,189,5,Yes,No,4,No,277
2064,52,Female,Canada,Masters,726,15.4,1,Desktop,49,2,Yes,No,1,No,72
2065,50,Male,USA,Bachelors,887,10.0,9,Mobile,126,2,No,No,3,No,206
2066,18,Female,USA,Masters,778,17.9,13,Desktop,22,4,Yes,No,4,No,283
2067,51,Female,Germany,High School,810,16.7,0,Desktop,55,4,No,No,2,No,151
2068,36,Male,India,High School,154,14.5,9,Tablet,152,4,Yes,No,1,No,241
2069,41,Male,Brazil,PhD,253,9.6,13,Mobile,101,4,No,No,3,Yes,260
2070,59,Female,Brazil,PhD,502,15.3,14,Mobile,97,4,No,No,1,Yes,337
2071,21,Male,India,High School,448,17.4,12,Mobile,33,3,Yes,No,2,Yes,224
2072,53,Male,Canada,Bachelors,930,3.4,6,Mobile,90,3,Yes,No,1,No,222
2073,30,Female,Brazil,PhD,825,13.1,11,Desktop,80,3,No,No,3,Yes,206
2074,49,Male,UK,High School,854,13.5,0,Mobile,195,1,Yes,No,4,Yes,49
2075,26,Female,UK,High School,507,13.3,1,Desktop,166,3,No,Yes,2,No,133
2076,56,Female,Brazil,PhD,132,12.2,0,Desktop,72,3,No,Yes,1,Yes,158
2077,33,Female,Germany,High School,351,17.9,13,Desktop,9,2,No,Yes,2,No,210
2078,20,Female,Brazil,High School,818,10.9,11,Desktop,120,4,No,Yes,3,Yes,272
2079,37,Male,USA,High School,126,12.0,11,Mobile,126,5,No,No,3,Yes,296
2080,27,Female,Canada,High School,835,13.6,0,Desktop,78,2,Yes,Yes,4,No,95
2081,39,Male,USA,PhD,896,11.1,2,Tablet,154,1,No,Yes,3,No,99
2082,20,Male,India,Bachelors,955,5.1,3,Tablet,125,2,No,No,4,No,108
2083,28,Female,Canada,High School,462,13.1,4,Tablet,157,5,No,Yes,0,Yes,244
2084,42,Female,Canada,Masters,625,13.1,4,Tablet,194,2,No,Yes,4,Yes,90
2085,59,Male,UK,Bachelors,105,10.2,1,Desktop,133,2,No,No,1,No,89
2086,25,Female,Canada,Masters,63,11.3,10,Tablet,83,3,No,No,0,No,229
2087,26,Female,Germany,Masters,963,1.0,2,Tablet,172,1,No,Yes,3,No,88
2088,32,Female,Brazil,High School,751,18.0,13,Desktop,35,3,No,Yes,1,Yes,234
2089,49,Male,USA,PhD,26,16.5,7,Mobile,121,5,No,Yes,1,No,282
2090,20,Male,UK,Masters,1,5.3,1,Mobile,9,1,No,Yes,1,No,40
2091,21,Male,UK,Masters,94,8.6,3,Mobile,180,5,No,No,3,No,207
2092,47,Male,Germany,Masters,883,19.2,6,Mobile,119,5,Yes,No,3,Yes,234
2093,30,Female,Germany,High School,452,6.2,8,Desktop,77,2,No,Yes,1,No,158
2094,38,Female,Germany,High School,1036,14.4,2,Desktop,55,2,No,No,0,Yes,103
2095,58,Male,Germany,PhD,298,9.5,2,Mobile,85,2,Yes,No,1,Yes,101
2096,36,Male,USA,High School,254,14.1,6,Tablet,161,2,No,Yes,3,Yes,157
2097,56,Male,Germany,Bachelors,209,12.3,7,Desktop,183,1,Yes,Yes,3,Yes,89
2098,39,Male,UK,PhD,907,10.6,13,Tablet,59,3,Yes,Yes,4,Yes,233
2099,37,Male,UK,High School,284,13.9,3,Tablet,174,1,Yes,Yes,2,No,87
2100,54,Female,Canada,High School,350,9.5,13,Tablet,85,2,No,Yes,0,No,212
2101,48,Male,Brazil,Masters,184,3.1,0,Mobile,114,4,No,Yes,4,No,110
2102,27,Male,UK,High School,212,7.4,4,Mobile,82,5,No,No,2,No,261
2103,35,Female,UK,Masters,167,6.8,10,Mobile,152,2,No,Yes,3,Yes,192
2104,56,Female,USA,High School,875,4.0,13,Tablet,115,2,No,Yes,2,Yes,228
2105,37,Female,Canada,High School,407,13.8,14,Tablet,95,5,Yes,No,3,Yes,347
2106,35,Male,UK,High School,438,11.1,3,Desktop,192,5,Yes,Yes,1,No,183
2107,28,Female,India,High School,405,13.8,13,Desktop,119,3,No,No,0,No,250
2108,39,Male,UK,High School,275,14.6,10,Mobile,43,1,No,Yes,3,No,137
2109,35,Male,Brazil,PhD,562,15.8,7,Desktop,193,5,Yes,No,3,No,233
2110,51,Female,Brazil,High School,112,14.0,12,Tablet,196,1,No,Yes,3,Yes,178
2111,40,Male,Canada,High School,792,7.1,6,Tablet,155,2,Yes,Yes,2,No,151
2112,18,Male,Canada,Masters,302,14.9,1,Tablet,13,4,No,Yes,3,No,144
2113,27,Female,Germany,Bachelors,136,13.1,5,Mobile,126,4,Yes,Yes,1,Yes,203
2114,18,Female,USA,Bachelors,333,23.0,3,Desktop,185,3,Yes,Yes,4,No,124
2115,55,Female,Brazil,PhD,1027,12.0,6,Tablet,183,3,No,No,4,No,159
2116,56,Female,India,High School,77,13.9,8,Mobile,87,3,No,Yes,4,No,174
